chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,usage
chip_155_474,-85.89624422830087,41.753461927937245,16TEM,49477.0,49437.0,49362.0,0.4922672193877551,0.5460778061224489,0.6158322704081632,2022/05/07,2022/06/16,2022/07/21,0.6158322704081632,0.0,train
chip_155_475,-85.81531240338376,41.747063389306405,16TEM,50053.0,49688.0,48792.0,0.0637755102040816,0.2650669642857143,0.7354113520408163,2022/05/07,2022/06/16,2022/07/21,0.7354113520408163,0.0,train
chip_155_476,-85.73439540546147,41.740614048226085,16TFM,49714.0,49625.0,48560.0,0.2989477040816326,0.2949617346938775,1.5345982142857142,2022/04/12,2022/06/16,2022/09/14,1.5345982142857142,0.0,train
chip_155_477,-85.65349334775466,41.73411391969015,16TFM,49228.0,49186.0,47803.0,0.3168845663265306,0.5022321428571429,2.8300382653061225,2022/04/12,2022/06/16,2022/09/14,2.8300382653061225,0.0,train
chip_155_478,-85.57260634335546,41.727563018801256,16TFM,45473.0,49660.0,50061.0,3.103077168367347,0.4324776785714285,0.1036352040816326,2022/04/12,2022/06/16,2022/09/14,3.103077168367347,0.0,train
chip_155_479,-85.49173450522675,41.72096136077042,16TFM,47259.0,49886.0,49854.0,1.7817283163265305,0.2072704081632653,0.1614317602040816,2022/04/12,2022/06/16,2022/09/14,1.7817283163265305,0.0,train
chip_155_483,-85.168401070097,41.694047465233325,16TFM,50130.0,50024.0,50028.0,0.0577965561224489,0.0657684948979591,0.0657684948979591,2022/04/12,2022/06/16,2022/09/14,0.0657684948979591,0.0,train
chip_155_484,-85.08760675317437,41.687192253439214,16TFM,50095.0,49804.0,49712.0,0.0338807397959183,0.2590880102040816,0.3467793367346938,2022/04/12,2022/06/16,2022/09/14,0.3467793367346938,0.0,train
chip_155_485,-85.00682827753344,41.68028637803409,16TFM,49892.0,49754.0,48371.0,0.1713966836734693,0.2710459183673469,1.3253348214285714,2022/04/12,2022/06/16,2022/09/14,1.3253348214285714,0.0,train
chip_155_487,-84.84531929809077,41.66632270035108,16TFM,50170.0,47706.0,50027.0,0.0079719387755102,1.0582748724489797,0.1275510204081632,2022/04/12,2022/06/16,2022/09/14,1.0582748724489797,0.0,train
chip_155_488,-84.76458901794415,41.65926493031928,16TFM,50174.0,44597.0,49999.0,0.0019929846938775,2.596859056122449,0.2052774234693877,2022/04/12,2022/06/16,2022/09/14,2.596859056122449,0.0,train
chip_155_577,-77.65753329776517,40.83065577191489,18TTL,49645.0,50092.0,46674.0,0.3148915816326531,0.0458386479591836,2.407525510204082,2022/04/28,2022/05/08,2022/09/15,2.407525510204082,0.0,train
chip_155_601,-75.77273769688877,40.54042884742393,18TVK,49986.0,45162.0,43193.0,0.0817123724489796,3.62922512755102,4.637675382653061,2022/03/16,2022/06/19,2022/08/18,4.637675382653061,0.0,train
chip_156_008,-123.212179363527,39.13013535747848,10SDJ,50148.0,50148.0,49995.0,0.0199298469387755,0.0239158163265306,0.0956632653061224,2022/03/08,2022/07/16,2022/09/29,0.0956632653061224,0.0,train
chip_156_332,-97.48087395285212,42.080902708542354,14TPM,49971.0,50174.0,49891.0,0.2311862244897959,0.0039859693877551,0.1155931122448979,2022/03/08,2022/07/21,2022/09/29,0.2311862244897959,0.0,train
chip_156_346,-96.33592422232708,42.0889427692771,15TTG,50176.0,50173.0,50175.0,0.0,0.0039859693877551,0.0019929846938775,2022/05/09,2022/07/18,2022/08/02,0.0039859693877551,0.0,train
chip_156_387,-92.9835250415843,42.05419896026102,15TVG,50176.0,50071.0,49607.0,0.0,0.0518176020408163,0.8231026785714286,2022/03/27,2022/06/20,2022/09/08,0.8231026785714286,0.0,train
chip_156_389,-92.8201177065415,42.05028247945148,15TWG,50170.0,50091.0,50109.0,0.0099649234693877,0.0478316326530612,0.0338807397959183,2022/03/27,2022/04/26,2022/06/20,0.0478316326530612,0.0,train
chip_156_402,-91.75847145204496,42.01979484770978,15TWG,50089.0,50155.0,49419.0,0.0298947704081632,0.0179368622448979,0.7075095663265306,2022/03/27,2022/04/26,2022/06/20,0.7075095663265306,0.0,train
chip_156_464,-86.71430073228933,41.754877579994414,16TEM,50150.0,50008.0,49849.0,0.0478316326530612,0.0558035714285714,0.2012914540816326,2022/05/07,2022/06/16,2022/07/21,0.2012914540816326,0.0,train
chip_156_466,-86.55230357740918,41.74305806243733,16TEM,50145.0,50004.0,49996.0,0.0279017857142857,0.159438775510204,0.0956632653061224,2022/05/07,2022/06/16,2022/07/21,0.159438775510204,0.0,train
chip_156_468,-86.3903614913748,41.73103499539152,16TEM,50174.0,49846.0,50176.0,0.0039859693877551,0.2032844387755102,0.0,2022/05/07,2022/06/16,2022/07/21,0.2032844387755102,0.0,train
chip_156_476,-85.74316204535694,41.68090949944944,16TEM,49663.0,48824.0,49049.0,0.2311862244897959,0.7035235969387755,0.6556919642857143,2022/05/07,2022/06/16,2022/07/21,0.7035235969387755,0.0,train
chip_156_477,-85.6623279869385,41.67441531401597,16TFM,49153.0,49455.0,47187.0,0.4763233418367347,0.2830038265306122,3.4080038265306123,2022/04/12,2022/06/16,2022/09/14,3.4080038265306123,0.0,train
chip_156_479,-85.50070502803948,41.66127477454059,16TFM,49025.0,49474.0,50135.0,0.5660076530612245,0.332828443877551,0.039859693877551,2022/04/12,2022/06/16,2022/09/14,0.5660076530612245,0.0,train
chip_156_480,-85.41991635280048,41.65462845090966,16TFM,49445.0,49797.0,49996.0,0.3288424744897959,0.1813616071428571,0.1076211734693877,2022/04/12,2022/06/16,2022/09/14,0.3288424744897959,0.0,train
chip_156_482,-85.25838517286952,41.64118377269613,16TFM,50176.0,50096.0,50087.0,0.0,0.0478316326530612,0.0916772959183673,2022/04/12,2022/06/16,2022/09/14,0.0916772959183673,0.0,train
chip_156_500,-83.80751546681024,41.51107994496862,16TGM,50166.0,49941.0,50008.0,0.0179368622448979,0.0996492346938775,0.1076211734693877,2022/03/20,2022/06/18,2022/09/01,0.1076211734693877,0.0,train
chip_156_523,-81.96199533779875,41.32111041984411,17TMF,47897.0,48331.0,50090.0,2.289939413265306,0.9287308673469388,0.0577965561224489,2022/03/02,2022/06/30,2022/07/10,2.289939413265306,0.0,train
chip_156_598,-76.02419106003721,40.51955897972403,18TVK,49936.0,45848.0,47597.0,0.0916772959183673,2.391581632653061,1.8714126275510203,2022/03/16,2022/06/19,2022/08/18,2.391581632653061,0.0,train
chip_156_609,-75.16534676311046,40.37895409047329,18TVK,50147.0,48461.0,50175.0,0.0338807397959183,1.0762117346938775,0.0019929846938775,2022/03/16,2022/06/19,2022/08/18,1.0762117346938775,0.0,train
chip_156_618,-74.46521296280036,40.25960066958972,18TWK,50144.0,50020.0,49599.0,0.039859693877551,0.1315369897959183,0.4264987244897959,2022/04/02,2022/06/26,2022/09/19,0.4264987244897959,0.0,train
chip_157_256,-103.67373775175304,41.80094999567631,13TFG,49775.0,49768.0,50172.0,0.5241549744897959,0.2311862244897959,0.0039859693877551,2022/03/19,2022/06/27,2022/09/05,0.5241549744897959,0.0,train
chip_157_332,-97.47960073643648,42.02083261507735,14TPM,49958.0,49756.0,50106.0,0.1933195153061224,0.4045758928571428,0.0677614795918367,2022/03/08,2022/07/21,2022/09/29,0.4045758928571428,0.0,train
chip_157_347,-96.25391589719028,42.02905153088394,15TTG,50176.0,50176.0,50168.0,0.0,0.0,0.0159438775510204,2022/05/09,2022/07/18,2022/08/02,0.0159438775510204,0.0,train
chip_157_351,-95.92703550243613,42.02928031029373,14TQM,50176.0,50071.0,50100.0,0.0,0.0498246173469387,0.0458386479591836,2022/04/04,2022/06/28,2022/08/02,0.0498246173469387,0.0,train
chip_157_388,-92.90448136340578,41.99222308382181,15TWG,49876.0,50021.0,49084.0,0.2012914540816326,0.061782525510204,1.0861766581632653,2022/03/27,2022/04/26,2022/06/20,1.0861766581632653,0.0,train
chip_157_405,-91.51746905190154,41.95151617906775,15TXG,49643.0,50167.0,50094.0,0.2710459183673469,0.0119579081632653,0.0458386479591836,2022/06/02,2022/06/27,2022/09/30,0.2710459183673469,0.0,train
chip_157_412,-90.94686765347156,41.93042900525478,15TXG,50176.0,50174.0,50174.0,0.0,0.0019929846938775,0.0039859693877551,2022/06/02,2022/06/27,2022/09/30,0.0039859693877551,0.0,train
chip_157_421,-90.21377849150294,41.89961483737482,16TBM,50167.0,50016.0,49795.0,0.0099649234693877,0.0956632653061224,0.1813616071428571,2022/05/13,2022/06/27,2022/08/31,0.1813616071428571,0.0,train
chip_157_443,-88.42485661683668,41.80679487378001,16TCM,50152.0,50098.0,50055.0,0.0279017857142857,0.0597895408163265,0.0876913265306122,2022/06/14,2022/07/09,2022/07/14,0.0876913265306122,0.0,train
chip_157_467,-86.47946468468105,41.67731927494881,16TEM,49898.0,50127.0,50087.0,0.1315369897959183,0.0358737244897959,0.0558035714285714,2022/05/07,2022/06/16,2022/07/21,0.1315369897959183,0.0,train
chip_157_468,-86.39856879911432,41.67128782814752,16TEM,50176.0,50065.0,50064.0,0.0,0.0737404336734693,0.061782525510204,2022/05/07,2022/06/16,2022/07/21,0.0737404336734693,0.0,train
chip_157_476,-85.75191378296138,41.62120812841056,16TEM,49109.0,47558.0,48715.0,0.6556919642857143,1.2635522959183674,0.8589764030612245,2022/05/07,2022/06/16,2022/07/21,1.2635522959183674,0.0,train
chip_157_480,-85.42893940662691,41.59495104443232,16TFM,48115.0,49881.0,49716.0,1.1300223214285714,0.1813616071428571,0.3348214285714285,2022/04/12,2022/06/16,2022/09/14,1.1300223214285714,0.0,train
chip_157_481,-85.34823381657795,41.58826014025297,16TFM,49531.0,50129.0,49934.0,0.3567442602040816,0.0478316326530612,0.1694036989795918,2022/04/12,2022/06/16,2022/09/14,0.3567442602040816,0.0,train
chip_157_482,-85.26754365237711,41.58151861346687,16TFM,50174.0,50121.0,49829.0,0.0019929846938775,0.0358737244897959,0.2989477040816326,2022/04/12,2022/06/16,2022/09/14,0.2989477040816326,0.0,train
chip_157_483,-85.18686902591188,41.57472647959464,16TFM,50176.0,49327.0,49872.0,0.0,0.4723373724489796,0.4544005102040816,2022/04/12,2022/06/16,2022/09/14,0.4723373724489796,0.0,train
chip_157_484,-85.10621004893699,41.56788375426333,16TFM,50174.0,49603.0,50039.0,0.0039859693877551,0.4504145408163265,0.1116071428571428,2022/04/12,2022/06/16,2022/09/14,0.4504145408163265,0.0,train
chip_157_486,-84.94493948980892,41.55404659226196,16TFM,50171.0,41258.0,49540.0,0.0059789540816326,3.924186862244898,0.7194674744897959,2022/04/12,2022/06/16,2022/09/14,3.924186862244898,0.0,train
chip_157_509,-83.09514577270113,41.38042125396107,17TLF,49549.0,48759.0,49445.0,0.235172193877551,1.1041135204081634,0.3368144132653061,2022/04/14,2022/06/18,2022/07/03,1.1041135204081634,0.0,train
chip_157_515,-82.61414721186961,41.33075601689146,17TLF,49988.0,50086.0,49946.0,0.0856983418367346,0.09765625,0.0896843112244897,2022/04/14,2022/06/18,2022/07/03,0.09765625,0.0,train
chip_157_516,-82.53404718631526,41.32230323897896,17TLF,50173.0,50095.0,50166.0,0.0039859693877551,0.1096141581632653,0.0119579081632653,2022/04/14,2022/06/18,2022/07/03,0.1096141581632653,0.0,train
chip_157_517,-82.45396641815249,41.31380044325996,17TLF,50160.0,50160.0,50070.0,0.0139508928571428,0.0259088010204081,0.0677614795918367,2022/04/14,2022/06/18,2022/07/03,0.0677614795918367,0.0,train
chip_157_520,-82.21384072462581,41.28799214058997,17TLF,50031.0,50061.0,49900.0,0.1235650510204081,0.0358737244897959,0.1992984693877551,2022/04/14,2022/06/18,2022/07/03,0.1992984693877551,0.0,train
chip_157_521,-82.13383805183064,41.27928946545308,17TMF,48702.0,50159.0,49879.0,2.0786830357142856,0.0259088010204081,0.1494738520408163,2022/03/02,2022/06/30,2022/07/10,2.0786830357142856,0.0,train
chip_157_522,-82.05385516851409,41.27053686889472,17TMF,48549.0,50000.0,50176.0,1.9033003826530608,0.1056281887755102,0.0,2022/03/02,2022/06/30,2022/07/10,1.9033003826530608,0.0,train
chip_157_523,-81.97389218060282,41.26173437047931,17TMF,48354.0,50170.0,49946.0,2.317841198979592,0.0099649234693877,0.1395089285714285,2022/03/02,2022/06/30,2022/07/10,2.317841198979592,0.0,train
chip_157_588,-76.8239058718957,40.58354384021122,18TUK,49857.0,49674.0,50090.0,0.1295440051020408,0.2770248724489796,0.0478316326530612,2022/03/16,2022/06/19,2022/08/18,0.2770248724489796,0.0,train
chip_157_598,-76.04086761695127,40.46088669948064,18TVK,50170.0,49538.0,49326.0,0.0079719387755102,0.3447863520408163,0.5939094387755102,2022/03/16,2022/06/19,2022/08/18,0.5939094387755102,0.0,train
chip_157_599,-75.96271303908634,40.44835567744426,18TVK,48786.0,48266.0,47106.0,1.1798469387755102,1.4708227040816326,1.9112723214285716,2022/03/16,2022/06/19,2022/08/18,1.9112723214285716,0.0,train
chip_157_617,-74.56072100030744,40.21459166145401,18TWK,49452.0,49767.0,48684.0,0.5759725765306123,0.4344706632653061,1.1479591836734695,2022/04/02,2022/06/26,2022/09/19,1.1479591836734695,0.0,train
chip_158_332,-97.47832970731952,41.96076677107522,14TPM,50176.0,50129.0,50173.0,0.0,0.0558035714285714,0.0019929846938775,2022/03/08,2022/07/21,2022/09/29,0.0558035714285714,0.0,train
chip_158_334,-97.31506493494362,41.96253243024003,14TPM,50129.0,50129.0,50165.0,0.0338807397959183,0.0518176020408163,0.0139508928571428,2022/03/08,2022/07/21,2022/09/29,0.0518176020408163,0.0,train
chip_158_393,-92.49938059553838,41.92176683720071,15TWG,49770.0,49567.0,50134.0,0.3148915816326531,0.914779974489796,0.0637755102040816,2022/03/27,2022/04/26,2022/06/20,0.914779974489796,0.0,train
chip_158_406,-91.43984910647976,41.888659188628274,15TXG,50127.0,50105.0,49963.0,0.0298947704081632,0.0438456632653061,0.1255580357142857,2022/06/02,2022/06/27,2022/09/30,0.1255580357142857,0.0,train
chip_158_407,-91.35839029664896,41.88575232740362,15TXG,50173.0,50175.0,50094.0,0.0059789540816326,0.0019929846938775,0.0378667091836734,2022/06/02,2022/06/27,2022/09/30,0.0378667091836734,0.0,train
chip_158_480,-85.43794714660261,41.53527666704415,16TFM,46373.0,49805.0,49615.0,2.5271045918367347,0.2232142857142857,0.9127869897959184,2022/04/12,2022/06/16,2022/09/14,2.5271045918367347,0.0,train
chip_158_482,-85.27668659412699,41.52185644558234,16TFM,49718.0,50167.0,50076.0,0.5121970663265306,0.0099649234693877,0.1813616071428571,2022/04/12,2022/06/16,2022/09/14,0.5121970663265306,0.0,train
chip_158_521,-82.14558334136932,41.21989982043189,17TLF,49879.0,49977.0,50042.0,0.2889827806122449,0.119579081632653,0.0677614795918367,2022/04/14,2022/06/18,2022/07/03,0.2889827806122449,0.0,train
chip_158_522,-82.06566625897796,41.21115505406923,17TMF,49006.0,50159.0,50011.0,1.4847735969387754,0.0159438775510204,0.1614317602040816,2022/03/02,2022/06/30,2022/07/10,1.4847735969387754,0.0,train
chip_158_523,-81.98576902221272,41.20236042698868,17TMF,48117.0,50077.0,49536.0,2.903778698979592,0.0478316326530612,0.332828443877551,2022/03/02,2022/06/30,2022/07/10,2.903778698979592,0.0,train
chip_158_582,-77.31066564302151,40.59597619203385,18TUL,50166.0,49777.0,49831.0,0.0119579081632653,0.2032844387755102,0.275031887755102,2022/03/04,2022/04/30,2022/09/17,0.275031887755102,0.0,train
chip_158_602,-75.74530861372428,40.35184484707519,18TVK,50066.0,45821.0,49899.0,0.0597895408163265,2.206234056122449,0.1813616071428571,2022/03/16,2022/06/19,2022/08/18,2.206234056122449,0.0,train
chip_159_253,-103.90372217175415,41.66649189180045,13TEG,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/27,2022/07/25,2022/09/23,0.0,0.0,train
chip_159_376,-93.888009775247,41.89187466057257,15TVG,47283.0,50163.0,49544.0,1.6302614795918366,0.0139508928571428,1.2595663265306123,2022/03/27,2022/06/20,2022/09/08,1.6302614795918366,0.0,train
chip_159_395,-92.33945439347406,41.85721816277393,15TWG,48549.0,50176.0,50065.0,1.2197066326530612,0.0,0.1096141581632653,2022/03/27,2022/04/26,2022/06/20,1.2197066326530612,0.0,train
chip_159_399,-92.01366283279684,41.84755467606916,15TWG,50011.0,49908.0,49331.0,0.1056281887755102,0.1355229591836734,0.4623724489795918,2022/03/27,2022/04/26,2022/06/20,0.4623724489795918,0.0,train
chip_159_403,-91.6879649983478,41.8370685127238,15TXG,50160.0,50024.0,49998.0,0.0119579081632653,0.0876913265306122,0.1036352040816326,2022/06/02,2022/06/27,2022/09/30,0.1036352040816326,0.0,train
chip_159_405,-91.52515360624687,41.83151705047355,15TXG,48823.0,50087.0,49959.0,0.5620216836734694,0.039859693877551,0.079719387755102,2022/06/02,2022/06/27,2022/09/30,0.5620216836734694,0.0,train
chip_159_406,-91.4437577070684,41.82866424691554,15TXG,50089.0,50121.0,50024.0,0.0737404336734693,0.039859693877551,0.09765625,2022/06/02,2022/06/27,2022/09/30,0.09765625,0.0,train
chip_159_407,-91.36236849730714,41.82576007070769,15TXG,50171.0,50170.0,50160.0,0.0099649234693877,0.0099649234693877,0.0119579081632653,2022/06/02,2022/06/27,2022/09/30,0.0119579081632653,0.0,train
chip_159_417,-90.54887036906943,41.79389438541712,15TXG,50166.0,50162.0,50161.0,0.0119579081632653,0.0159438775510204,0.021922831632653,2022/06/02,2022/06/27,2022/09/30,0.021922831632653,0.0,train
chip_159_421,-90.22368822630656,41.77971154511253,16TBM,50097.0,50052.0,49727.0,0.0777264030612244,0.0916772959183673,0.159438775510204,2022/05/13,2022/06/27,2022/08/31,0.159438775510204,0.0,train
chip_159_427,-89.73617118834927,41.75689975606829,15TYG,50131.0,49912.0,49238.0,0.0458386479591836,0.2052774234693877,0.5540497448979592,2022/05/13,2022/06/22,2022/06/27,0.5540497448979592,0.0,train
chip_159_468,-86.41494157106948,41.55180315193687,16TEM,50176.0,50088.0,50163.0,0.0,0.0498246173469387,0.0159438775510204,2022/05/07,2022/06/16,2022/07/21,0.0498246173469387,0.0,train
chip_159_470,-86.25346376527925,41.53961008775046,16TEM,49861.0,50071.0,50175.0,0.2730389030612244,0.0677614795918367,0.0019929846938775,2022/05/07,2022/06/16,2022/07/21,0.2730389030612244,0.0,train
chip_159_476,-85.76937270244179,41.50181462083508,16TEM,49877.0,49475.0,49486.0,0.1315369897959183,0.3228635204081632,0.48828125,2022/05/07,2022/06/16,2022/07/21,0.48828125,0.0,train
chip_159_480,-85.44693961151889,41.4756052445425,16TFL,48051.0,50125.0,49834.0,1.3213488520408163,0.0438456632653061,0.5640146683673469,2022/04/17,2022/06/21,2022/09/14,1.3213488520408163,0.0,train
chip_159_481,-85.36636915056357,41.46892648720513,16TFL,46652.0,50020.0,49352.0,3.392059948979592,0.1634247448979592,1.1260363520408163,2022/04/17,2022/06/21,2022/09/14,3.392059948979592,0.0,train
chip_159_510,-83.03695041748502,41.25332523410216,17TLF,49734.0,49813.0,50010.0,0.2052774234693877,0.1295440051020408,0.0876913265306122,2022/04/14,2022/06/18,2022/07/03,0.2052774234693877,0.0,train
chip_159_515,-82.63682701456491,41.21188672429653,17TLF,49950.0,50055.0,50092.0,0.0558035714285714,0.1116071428571428,0.1036352040816326,2022/04/14,2022/06/18,2022/07/03,0.1116071428571428,0.0,train
chip_159_522,-82.07745750378825,41.15177529850387,17TMF,48967.0,50176.0,50070.0,1.8076371173469388,0.0,0.0956632653061224,2022/03/02,2022/06/30,2022/07/10,1.8076371173469388,0.0,train
chip_159_523,-81.9976259126556,41.14298851881071,17TMF,47890.0,50089.0,50066.0,3.13297193877551,0.0458386479591836,0.0956632653061224,2022/03/02,2022/06/30,2022/07/10,3.13297193877551,0.0,train
chip_159_524,-81.91781422280081,41.13415193893006,17TMF,46917.0,49927.0,50151.0,2.34375,0.2252072704081632,0.0318877551020408,2022/03/02,2022/06/30,2022/07/10,2.34375,0.0,train
chip_159_533,-81.20042185838764,41.05238497690081,17TMF,48068.0,50170.0,50168.0,2.0707110969387754,0.0079719387755102,0.0119579081632653,2022/03/02,2022/06/30,2022/07/10,2.0707110969387754,0.0,train
chip_159_592,-76.54290068599218,40.41758850191536,18TUK,50160.0,49311.0,49506.0,0.0099649234693877,0.3946109693877551,0.4962531887755102,2022/03/16,2022/06/19,2022/08/18,0.4962531887755102,0.0,train
chip_159_593,-76.46470630634091,40.40536789137271,18TUK,50058.0,49983.0,49798.0,0.0837053571428571,0.1674107142857142,0.2012914540816326,2022/03/16,2022/06/19,2022/08/18,0.2012914540816326,0.0,train
chip_159_594,-76.38653874796678,40.39309906163126,18TUK,50071.0,50141.0,50077.0,0.0777264030612244,0.0179368622448979,0.0498246173469387,2022/03/16,2022/06/19,2022/08/18,0.0777264030612244,0.0,train
chip_159_598,-76.07413856244803,40.34354205915725,18TVK,50066.0,48829.0,49390.0,0.0518176020408163,0.5181760204081632,0.4783163265306122,2022/03/16,2022/06/19,2022/08/18,0.5181760204081632,0.0,train
